uuid,Last Credentialed Scan,repository,operatingSystem,pluginID,pluginName,firstSeen,lastSeen,sourcetype,Level,cve
10000asas0000416,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Network Equipment,Microsoft Windows Server 2016 Datacenter,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),1/27/2022,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000417,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Microsoft Windows Server 2016 Datacenter,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),1/27/2022,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000"
10000asas0000418,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Linux Kernel 4.18.0-348.el8.x86_64 on Oracle Linux Server release 8.5,1230123,KB5009557: Windows 10 Version 1809 and Windows Server 2019 Security Update (January 2022),1/27/2022,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000419,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Linux Kernel 4.18.0-348.7.1.el8_5.x86_64 on Oracle Linux Server release 8.5,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/27/2022,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000"
10000asas0000420,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Linux Kernel 4.14.35-2047.510.4.1.el7uek.x86_64 on Oracle Linux Server release 7.9,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/27/2022,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000421,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Linux Kernel 4.18.0-348.7.1.el8_5.x86_64 on Oracle Linux Server release 8.5,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/27/2022,1/27/2022,vulnerability:open,Low,CVE-0000-0000
10000asas0000422,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Linux Kernel 3.10.0-1160.49.1.el7.x86_64 on Oracle Linux Server release 7.9,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/27/2022,1/27/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000423,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Linux Kernel 5.4.17-2136.302.6.1.el7uek.x86_64 on Oracle Linux Server release 7.9,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),1/27/2022,1/27/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000"
10000asas0000424,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Linux Kernel 4.18.0-348.7.1.el8_5.x86_64 on Oracle Linux Server release 8.5,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),1/27/2022,1/27/2022,vulnerability:open,High,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000425,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Linux Kernel 3.10.0-1160.53.1.el7.x86_64 on Oracle Linux Server release 7.9,1230123,Oracle Linux 7 : httpd (ELSA-2022-0143),1/27/2022,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000426,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Network Equipment,Linux Kernel 3.10.0-1160.53.1.el7.x86_64 on Oracle Linux Server release 7.9,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),1/27/2022,1/27/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000427,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Microsoft Windows Server 2019 Datacenter,1230123,KB5009557: Windows 10 Version 1809 and Windows Server 2019 Security Update (January 2022),1/27/2022,1/27/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000428,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Microsoft Windows Server 2019 Datacenter,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/27/2022,1/27/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000"
10000asas0000429,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Microsoft Windows Server 2019 Datacenter,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/27/2022,1/27/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000430,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Linux Kernel 3.10.0-1160.49.1.el7.x86_64 on Oracle Linux Server release 7.9,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),1/27/2022,1/27/2022,vulnerability:open,Low,CVE-0000-0000
10000asas0000431,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Microsoft Windows Server 2019 Datacenter,1230123,Oracle Linux 8 : kernel (ELSA-2022-0188),1/27/2022,1/27/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000432,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Microsoft Windows Server 2019 Datacenter,1230123,KB5009557: Windows 10 Version 1809 and Windows Server 2019 Security Update (January 2022),1/27/2022,1/27/2022,vulnerability:open,High,"CVE-0000-0000,CVE-0000-0000"
10000asas0000433,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Microsoft Windows Server 2012 R2 Datacenter,1230123,Oracle Linux 8 : java-11-openjdk (ELSA-2022-0185),12/30/2021,1/27/2022,vulnerability:remediated,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000434,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Microsoft Windows Server 2012 R2 Datacenter,1230123,Security Updates for Microsoft Word Products (January 2022),1/27/2022,1/27/2022,vulnerability:open,High,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000435,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Microsoft Windows Server 2019 Datacenter,1230123,KB5009545: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/27/2022,1/27/2022,vulnerability:open,High,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000436,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Microsoft Windows Server 2019 Datacenter,1230123,KB5009545: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/27/2022,1/27/2022,vulnerability:open,High,"CVE-0000-0000,CVE-0000-0000"
10000asas0000437,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Microsoft Windows Server 2019 Datacenter,1230123,Microsoft Windows Codecs Library RCE (January 2022),1/27/2022,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000438,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Linux Kernel 4.18.0-348.7.1.el8_5.x86_64 on Oracle Linux Server release 8.5,1230123,KB5009545: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/27/2022,1/27/2022,vulnerability:open,Medium,CVE-0000-0000
10000asas0000439,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Linux Kernel 3.10.0-1160.49.1.el7.x86_64 on Oracle Linux Server release 7.9,1230123,Microsoft Windows Codecs Library RCE (January 2022),1/27/2022,1/27/2022,vulnerability:open,High,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000440,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Linux Kernel 3.10.0-1160.49.1.el7.x86_64 on Oracle Linux Server release 7.9,1230123,Security Updates for Microsoft Word Products (January 2022),1/27/2022,1/27/2022,vulnerability:open,High,"CVE-0000-0000,CVE-0000-0000"
10000asas0000441,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Linux Kernel 3.10.0-1160.53.1.el7.x86_64 on Oracle Linux Server release 7.9,1230123,Windows Speculative Execution Configuration Check,1/27/2022,1/27/2022,vulnerability:open,High,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000442,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Network Equipment,Linux Kernel 4.18.0-348.7.1.el8_5.x86_64 on Oracle Linux Server release 8.5,1230123,Google Chrome < 97.0.4692.99 Multiple Vulnerabilities,1/27/2022,1/27/2022,vulnerability:open,Medium,CVE-0000-0000
10000asas0000443,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Linux Kernel 4.18.0-348.7.1.el8_5.x86_64 on Oracle Linux Server release 8.5,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/27/2022,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000444,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Linux Kernel 3.10.0-1160.49.1.el7.x86_64 on Oracle Linux Server release 7.9,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/27/2022,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000"
10000asas0000445,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Linux Kernel 4.18.0-348.el8.x86_64 on Oracle Linux Server release 8.5,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),1/27/2022,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000446,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Linux Kernel 4.18.0-348.7.1.el8_5.x86_64 on Oracle Linux Server release 8.5,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),12/30/2021,1/27/2022,vulnerability:remediated,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000447,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Linux Kernel 4.14.35-2047.510.4.1.el7uek.x86_64 on Oracle Linux Server release 7.9,1230123,KB5009557: Windows 10 Version 1809 and Windows Server 2019 Security Update (January 2022),1/27/2022,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000448,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Linux Kernel 4.18.0-348.7.1.el8_5.x86_64 on Oracle Linux Server release 8.5,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/27/2022,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000"
10000asas0000449,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Linux Kernel 3.10.0-1160.49.1.el7.x86_64 on Oracle Linux Server release 7.9,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/13/2022,1/27/2022,vulnerability:open,High,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000450,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Mac OS X 12.0.1,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/27/2022,1/27/2022,vulnerability:open,High,CVE-0000-0000
10000asas0000451,2022-01-04 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Mac OS X 12.0.1,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/27/2022,1/27/2022,vulnerability:open,High,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000452,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Network Equipment,Mac OS X 11.6,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),1/27/2022,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000"
10000asas0000453,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Mac OS X 12.0.1,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),1/14/2021,1/27/2022,vulnerability:remediated,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000454,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Microsoft Windows 10 Enterprise,1230123,Oracle Linux 7 : httpd (ELSA-2022-0143),1/27/2022,1/27/2022,vulnerability:open,Medium,CVE-0000-0000
10000asas0000455,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Workstations,Mac OS X 12.1,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),1/20/2022,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000456,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Mac OS X 12.1,1230123,KB5009557: Windows 10 Version 1809 and Windows Server 2019 Security Update (January 2022),1/13/2022,1/27/2022,vulnerability:remediated,Medium,"CVE-0000-0000,CVE-0000-0000"
10000asas0000457,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Mac OS X 10.15.7,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/13/2022,1/27/2022,vulnerability:remediated,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000458,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Mac OS X 12.0.1,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/13/2022,1/27/2022,vulnerability:remediated,Medium,"CVE-0000-0000,CVE-0000-0000"
10000asas0000459,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Mac OS X 12.0.1,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),1/5/2022,1/27/2022,vulnerability:remediated,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
,2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Mac OS X 11.4,1230123,Oracle Linux 8 : kernel (ELSA-2022-0188),6/25/2021,1/28/2022,vulnerability:open,Low,CVE-0000-0000
10000asas0000460,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Servers,Mac OS X 12.1,1230123,KB5009557: Windows 10 Version 1809 and Windows Server 2019 Security Update (January 2022),1/13/2022,1/27/2022,vulnerability:remediated,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000461,2022-01-07 2022-01-14 2022-01-21 2022-01-28,Workstations,Mac OS X 12.0.1,1230123,Oracle Linux 8 : java-11-openjdk (ELSA-2022-0185),1/28/2022,1/28/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000"
10000asas0000462,2022-01-13 2022-01-20 2022-01-27,Workstations,Mac OS X 11.6.2,1230123,Microsoft Windows Codecs Library RCE (January 2022),1/20/2022,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000463,2022-01-13 2022-01-20 2022-01-27,Workstations,Mac OS X 12.1,1230123,Windows Speculative Execution Configuration Check,11/16/2021,1/27/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000464,2022-01-05 2022-01-12 2022-01-19 2022-01-26,Workstations,Mac OS X 11.6.2,1230123,Security Updates for Microsoft Word Products (January 2022),11/17/2021,1/26/2022,vulnerability:remediated,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000465,2022-01-07 2022-01-14 2022-01-21 2022-01-28,Workstations,Mac OS X 12.1,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),1/28/2022,1/28/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000466,2022-01-13 2022-01-20 2022-01-27,Network Equipment,Mac OS X 12.0.1,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),1/20/2022,1/27/2022,vulnerability:open,High,"CVE-0000-0000,CVE-0000-0000"
10000asas0000467,2022-01-07 2022-01-14 2022-01-21 2022-01-28,Workstations,Mac OS X 10.15.7,1230123,KB5009557: Windows 10 Version 1809 and Windows Server 2019 Security Update (January 2022),1/28/2022,1/28/2022,vulnerability:open,High,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000468,2022-01-04 2022-01-11 2022-01-18 2022-01-25,Workstations,Microsoft Windows 10 Enterprise,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/18/2022,1/25/2022,vulnerability:remediated,High,CVE-0000-0000
10000asas0000469,2022-01-13 2022-01-20 2022-01-27,Workstations,Microsoft Windows 10 Enterprise,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),11/18/2021,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000470,2022-01-13 2022-01-20 2022-01-27,Servers,Microsoft Windows 10 Enterprise,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/20/2022,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000"
10000asas0000471,2022-01-04 2022-01-11 2022-01-18 2022-01-25,Servers,Mac OS X 12.0.1,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/18/2022,1/25/2022,vulnerability:remediated,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000472,1/31/2022,Servers,Mac OS X 12.0.1,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),1/28/2022,1/31/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000473,2022-01-13 2022-01-20 2022-01-27,Servers,Mac OS X 11.6,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),11/18/2021,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000474,2022-01-07 2022-01-14 2022-01-21 2022-01-28,Workstations,Mac OS X 12.0.1,1230123,Oracle Linux 7 : httpd (ELSA-2022-0143),1/28/2022,1/28/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000"
10000asas0000475,2022-01-07 2022-01-14 2022-01-21 2022-01-28,Workstations,Microsoft Windows 10 Enterprise,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),1/28/2022,1/28/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000476,2022-01-05 2022-01-12 2022-01-19 2022-01-26,Network Equipment,Mac OS X 12.1,1230123,KB5009557: Windows 10 Version 1809 and Windows Server 2019 Security Update (January 2022),1/26/2022,1/26/2022,vulnerability:open,Low,CVE-0000-0000
10000asas0000477,2022-01-04 2022-01-11 2022-01-18 2022-01-25,Workstations,Mac OS X 12.1,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),11/16/2021,1/25/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000478,2022-01-04 2022-01-11 2022-01-18 2022-01-25,Workstations,Mac OS X 10.15.7,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),11/16/2021,1/25/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000"
10000asas0000479,2022-01-13 2022-01-20 2022-01-27,Workstations,Mac OS X 12.0.1,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),1/20/2022,1/27/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000480,1/31/2022,Servers,Mac OS X 12.0.1,1230123,Oracle Linux 8 : kernel (ELSA-2022-0188),1/31/2022,1/31/2022,vulnerability:open,Low,CVE-0000-0000
10000asas0000481,2022-01-04 2022-01-11 2022-01-18 2022-01-25,Servers,Mac OS X 11.4,1230123,KB5009557: Windows 10 Version 1809 and Windows Server 2019 Security Update (January 2022),11/16/2021,1/25/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000482,2022-01-05 2022-01-12 2022-01-19 2022-01-26,Servers,Mac OS X 12.1,1230123,Oracle Linux 8 : java-11-openjdk (ELSA-2022-0185),11/17/2021,1/26/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000"
10000asas0000483,1/31/2022,Servers,Mac OS X 12.0.1,1230123,Microsoft Edge (Chromium) < 97.0.1072.69 Multiple Vulnerabilities,1/17/2022,1/31/2022,vulnerability:remediated,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000484,2022-01-04 2022-01-11 2022-01-18 2022-01-25,Servers,Mac OS X 11.6.2,1230123,Security Updates for Microsoft Word Products (January 2022),1/18/2022,1/25/2022,vulnerability:remediated,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000485,2022-01-13 2022-01-20 2022-01-27,Servers,Mac OS X 12.1,1230123,Microsoft Windows Codecs Library RCE (January 2022),1/20/2022,1/27/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000486,2022-01-13 2022-01-20 2022-01-27,Workstations,Mac OS X 11.6.2,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),1/20/2022,1/27/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000"
10000asas0000487,2022-01-07 2022-01-14 2022-01-21 2022-01-31,Workstations,Mac OS X 12.1,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),1/14/2022,1/31/2022,vulnerability:remediated,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000488,2022-01-07 2022-01-14 2022-01-21,Workstations,Mac OS X 12.0.1,1230123,KB5009557: Windows 10 Version 1809 and Windows Server 2019 Security Update (January 2022),1/14/2022,1/21/2022,vulnerability:remediated,Low,CVE-0000-0000
10000asas0000489,2022-01-10 2022-01-31,Network Equipment,Mac OS X 10.15.7,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/17/2022,1/31/2022,vulnerability:remediated,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000490,1/21/2022,Workstations,Linux Kernel 3.10.0-1160.53.1.el7.x86_64 on Oracle Linux Server release 7.9,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/21/2022,1/28/2022,vulnerability:remediated,High,"CVE-0000-0000,CVE-0000-0000"
10000asas0000491,2022-01-04 2022-01-11 2022-01-18 2022-01-25,Workstations,Microsoft Windows Server 2019 Datacenter,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/18/2022,1/25/2022,vulnerability:remediated,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000492,2022-01-04 2022-01-11 2022-01-18,Workstations,Microsoft Windows Server 2019 Datacenter,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/18/2022,1/18/2022,vulnerability:open,Low,CVE-0000-0000
10000asas0000493,1/31/2022,Servers,Microsoft Windows Server 2019 Datacenter,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),1/31/2022,1/31/2022,vulnerability:open,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000494,1/18/2022,Servers,Linux Kernel 3.10.0-1160.49.1.el7.x86_64 on Oracle Linux Server release 7.9,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),12/22/2021,1/18/2022,vulnerability:remediated,Low,"CVE-0000-0000,CVE-0000-0000"
10000asas0000495,1/3/2022,Servers,Microsoft Windows Server 2019 Datacenter,1230123,Oracle Linux 7 : httpd (ELSA-2022-0143),1/18/2022,1/25/2022,vulnerability:remediated,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000496,2022-01-24 2022-01-31,Servers,Microsoft Windows Server 2019 Datacenter,1230123,Oracle Linux 7 : polkit (ELSA-2022-0274),1/24/2022,1/31/2022,vulnerability:remediated,Low,"CVE-0000-0000,CVE-0000-0000"
10000asas0000497,1/25/2022,Workstations,Microsoft Windows Server 2012 R2 Datacenter,1230123,KB5009557: Windows 10 Version 1809 and Windows Server 2019 Security Update (January 2022),12/7/2021,1/25/2022,vulnerability:remediated,Low,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
10000asas0000498,2022-01-13 2022-01-20,Workstations,Microsoft Windows Server 2012 R2 Datacenter,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),1/13/2022,1/27/2022,vulnerability:open,High,CVE-0000-0000
10000asas0000499,2022-01-05 2022-01-06 2022-01-13 2022-01-20 2022-01-27,Network Equipment,Microsoft Windows Server 2019 Datacenter,1230123,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022),5/6/2021,1/27/2022,vulnerability:open,Medium,"CVE-0000-0000,CVE-0000-0000,CVE-0000-0000,CVE-0000-0000"
